,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12
平均數(萬元),9,9,9,9,10,9,9,9,9,10,9,10,10,9,9,9,10,9,9,10,9,10,9,9
中位數(萬元),9,8,9,9,10,9,9,8,9,10,9,10,9,9,8,9,9,8,8,9,9,9,9,9
交易量(棟),44,41,85,58,54,56,74,53,64,60,85,68,57,38,79,63,81,54,61,61,53,58,56,74
