,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12
平均數(萬元),6,7,7,7,8,7,8,8,8,7,8,8,8,8,8,8,8,8,8,9,9,9,9,10
中位數(萬元),6,7,6,7,7,6,7,7,7,7,7,7,7,7,8,8,7,7,7,8,9,8,9,9
交易量(棟),85,56,86,90,106,107,106,85,88,105,89,94,80,75,123,91,90,92,77,73,71,80,78,92
