,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12
平均數(萬元),18,19,19,19,19,19,18,20,21,20,20,22,21,20,21,21,22,22,22,23,23,24,22,23
中位數(萬元),18,18,18,18,18,19,18,20,20,20,20,21,21,20,21,21,22,21,21,23,23,22,21,22
交易量(棟),761,550,848,794,756,539,580,834,914,744,836,930,566,428,752,551,551,431,482,479,529,459,391,499
