,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12
平均數(萬元),25,23,23,25,24,25,25,24,24,25,25,27,24,24,25,27,28,26,27,28,25,26,27,28
中位數(萬元),22,21,23,24,23,23,24,21,23,23,23,25,22,23,24,25,25,22,24,26,23,24,24,27
交易量(棟),731,540,1065,1014,962,1067,844,685,848,913,875,1169,423,590,886,900,880,807,735,663,733,699,702,1255
