,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
平均數(萬元),30,28,31,31,31,32,32,30,32,32,34,32,34,33,32,31,33,33,38,37,36,36,36,36
中位數(萬元),28,26,28,29,29,29,30,29,29,31,32,31,31,31,30,30,31,32,32,35,35,34,33,33
交易量(棟),742,597,875,863,907,743,800,691,750,821,918,946,594,770,851,647,846,921,965,1030,994,1130,1065,1081
