,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12
平均數(萬元),9,9,10,8,9,9,9,9,9,9,11,9,12,10,9,9,8,9,8,11,10,9,8,9
中位數(萬元),8,8,8,8,9,9,9,8,8,9,9,9,13,10,9,8,8,8,8,10,9,8,8,9
交易量(棟),52,44,92,78,72,65,62,58,58,61,73,56,90,26,56,63,68,56,53,63,63,56,54,72
