,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12
平均數(萬元),11,11,11,11,11,12,11,12,12,13,12,12,13,13,12,13,13,13,13,14,13,13,13,14
中位數(萬元),10,10,10,11,10,11,11,11,11,11,11,12,12,12,12,12,12,12,12,13,12,13,13,13
交易量(棟),197,119,242,213,226,215,197,226,230,207,204,214,135,116,238,198,185,176,159,162,164,165,148,147
