,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12
平均數(萬元),18,18,18,18,19,18,18,18,18,18,18,19,18,19,19,20,19,19,18,18,18,18,18,18
中位數(萬元),16,17,17,17,17,17,16,17,17,16,17,17,17,18,18,18,17,17,17,17,17,17,17,17
交易量(棟),1635,803,1313,1385,1339,1275,1276,1025,901,1015,1316,1277,773,569,1150,1289,1261,1137,1136,1023,1234,1092,1007,1277
