,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12
平均數(萬元),18,19,19,18,19,18,20,20,20,21,20,22,23,22,21,22,22,22,22,23,22,23,23,22
中位數(萬元),18,18,18,18,19,18,18,19,19,19,20,21,21,21,21,21,21,20,21,22,21,21,22,22
交易量(棟),204,134,226,257,209,121,183,183,214,221,211,224,184,138,228,210,168,159,173,125,151,159,121,112
