,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
平均數(萬元),20,20,20,20,21,21,22,22,23,22,22,23,23,22,22,21,22,22,23,23,23,24,24,26
中位數(萬元),19,19,19,19,21,21,21,21,22,21,21,21,21,21,21,21,21,21,22,23,22,23,23,24
交易量(棟),1860,1256,2358,2273,2287,2288,2274,2052,2290,2452,2409,2432,1498,1889,2227,1669,2288,2513,2749,2854,2541,2671,2761,2550
