,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12
平均數(萬元),15,18,16,16,16,16,16,16,17,16,18,18,18,18,19,18,18,18,18,17,19,18,18,18
中位數(萬元),14,15,15,14,15,15,15,15,16,15,16,16,17,15,17,17,16,16,16,16,16,16,17,17
交易量(棟),1540,1210,2235,1924,2126,2036,1952,2298,1889,2254,2113,2338,1471,1403,2105,1976,1539,1917,1529,1368,1482,1674,2232,2000
