,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12
平均數(萬元),33,35,35,36,36,37,36,38,38,37,41,38,38,38,38,37,39,39,39,41,39,38,37,38
中位數(萬元),27,31,30,31,30,33,32,34,33,32,32,32,34,35,34,32,35,35,35,35,34,35,32,33
交易量(棟),925,720,1144,1271,1228,1127,1178,909,936,1092,1050,1247,640,594,1064,1203,885,969,893,794,843,870,816,1077
