,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12
平均數(萬元),14,15,14,14,14,13,15,14,14,14,14,14,14,14,14,15,14,15,15,15,15,14,14,15
中位數(萬元),12,14,13,13,13,13,14,14,14,14,14,14,14,13,13,14,14,14,14,14,14,14,14,15
交易量(棟),97,79,144,165,148,125,148,134,126,138,144,146,129,77,157,144,146,141,135,126,159,130,119,148
