,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
平均數(萬元),46,44,47,47,45,44,45,45,45,45,47,47,47,45,48,46,47,47,50,50,52,52,49,50
中位數(萬元),40,39,39,43,42,40,42,41,42,41,40,42,44,40,41,41,42,43,44,45,45,46,43,44
交易量(棟),803,505,912,900,882,851,885,627,874,924,870,925,637,824,862,783,890,938,1066,1008,998,996,1104,1032
