,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12
平均數(萬元),27,26,25,26,27,27,26,26,26,26,27,26,26,25,26,26,26,26,26,26,25,26,27,27
中位數(萬元),22,22,19,21,21,22,22,21,20,23,24,22,22,19,22,21,22,21,23,22,22,21,22,23
交易量(棟),1885,975,2092,1969,2167,2003,1881,1755,1739,1953,1797,2126,1975,1221,2363,2244,2229,2102,2287,1897,2046,2304,2318,2341
