,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12
平均數(萬元),49,50,59,48,53,49,53,51,44,53,54,51,46,60,47,52,48,45,47,53,49,57,46,55
中位數(萬元),43,49,51,48,50,46,49,46,41,45,51,47,45,44,42,52,48,40,39,47,50,47,43,47
交易量(棟),100,76,101,105,110,111,114,87,113,119,163,165,65,55,107,104,117,129,103,102,96,98,121,167
