,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12
平均數(萬元),62,52,53,54,56,44,54,52,60,59,55,56,66,58,62,55,55,60,60,70,57,62,60,66
中位數(萬元),62,46,51,48,47,40,49,47,56,56,54,50,53,58,52,51,51,59,55,55,54,57,49,65
交易量(棟),159,106,186,181,142,102,132,172,185,189,190,189,135,84,184,143,126,107,132,119,115,101,128,161
