,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12
平均數(萬元),25,25,23,26,25,26,25,25,24,24,25,24,25,25,25,25,25,25,25,25,24,25,25,26
中位數(萬元),18,20,18,21,20,21,20,21,19,19,20,19,21,21,20,21,20,21,21,20,20,21,20,22
交易量(棟),1337,778,1626,1801,1965,1799,1830,1597,1596,1833,1865,2067,1276,1216,2037,1921,1957,1819,1877,1893,1726,1873,2036,2010
