,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12
平均數(萬元),22,23,23,24,24,24,25,23,24,24,25,24,24,25,24,25,24,24,25,24,24,25,24,25
中位數(萬元),17,17,17,18,18,19,20,18,19,19,19,19,19,18,19,20,19,19,20,19,19,19,19,20
交易量(棟),9311,6941,13669,14035,14073,13053,13306,12023,11381,12984,13368,14620,7405,7166,11870,11275,10945,9901,9440,8107,8784,9858,10568,11466
