,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12
平均數(萬元),30,30,30,30,29,28,29,30,30,32,31,32,32,32,33,33,33,34,33,33,33,33,33,33
中位數(萬元),24,24,24,24,24,23,23,25,25,26,26,26,27,27,27,28,28,27,28,28,28,28,27,27
交易量(棟),13455,9676,16152,15662,11753,7626,10893,14466,17069,17053,15935,14216,10753,8450,13458,10937,9164,8240,8789,7597,8260,7788,6993,7550
