,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12
平均數(萬元),51,42,51,47,52,49,55,54,55,51,45,48,55,59,60,52,58,55,53,43,54,46,48,50
中位數(萬元),39,36,44,42,44,47,45,45,52,50,44,43,48,50,49,46,50,44,47,41,49,39,42,43
交易量(棟),124,83,169,189,193,184,156,146,181,167,173,243,112,86,152,173,141,142,133,98,126,141,133,179
