,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12
平均數(萬元),65,65,64,63,64,63,78,60,62,56,58,59,60,61,62,56,60,60,61,62,58,59,61,58
中位數(萬元),59,60,59,58,59,58,57,56,57,51,52,53,55,55,55,54,58,56,56,56,52,55,55,53
交易量(棟),1193,792,1520,1548,1437,1343,1381,1211,1381,1777,2004,2119,911,527,1105,1454,1779,1372,1307,1279,1133,1217,1358,1617
