,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12
平均數(萬元),53,54,52,49,52,50,49,51,49,49,49,46,50,49,47,50,49,50,49,47,47,47,47,47
中位數(萬元),49,49,50,47,50,48,47,46,45,44,44,45,47,47,45,46,46,47,47,46,45,46,45,45
交易量(棟),328,191,388,366,409,344,386,343,327,488,546,574,257,151,278,353,379,360,337,321,331,334,400,417
