,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12
平均數(萬元),156,146,149,135,156,146,97,152,125,140,131,142,145,120,130,135,126,129,136,128,137,90,145,144
中位數(萬元),124,96,100,111,109,131,100,101,121,119,123,105,121,107,100,97,102,91,118,103,120,77,116,112
交易量(棟),35,31,44,36,38,28,36,37,39,32,26,59,44,26,41,39,46,30,38,37,30,37,28,42
