,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
平均數(萬元),143,140,143,137,134,142,112,147,135,126,121,168,174,113,148,152,136,160,126,151,161,133,139,136
中位數(萬元),115,114,117,101,109,102,92,120,110,104,100,138,162,87,122,118,105,118,119,135,130,105,108,121
交易量(棟),47,30,45,38,41,55,36,39,57,50,65,64,37,40,53,41,43,32,43,47,53,67,58,72
