,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12
平均數(萬元),59,58,61,59,60,60,62,62,60,60,51,60,65,61,60,61,63,60,61,60,61,61,63,62
中位數(萬元),55,54,55,55,55,55,56,56,55,58,48,55,56,56,56,55,57,55,57,56,56,56,58,58
交易量(棟),1036,1016,1519,1446,1428,1399,1426,1414,1293,1532,1981,1608,1515,871,1716,1683,1746,1650,1648,1514,1410,1611,1495,1657
