,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12
平均數(萬元),66,64,66,64,66,65,64,61,62,61,58,60,60,63,63,55,62,61,61,63,59,59,64,62
中位數(萬元),62,61,64,61,61,62,61,59,57,59,55,56,56,60,59,56,59,59,58,59,57,58,60,59
交易量(棟),585,387,803,822,694,731,696,619,737,794,982,1081,432,277,570,840,900,682,666,636,570,605,652,795
