,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
平均數(萬元),48,50,49,51,48,48,48,50,47,48,50,50,48,49,49,48,52,50,51,51,53,53,53,52
中位數(萬元),45,46,47,48,46,45,45,46,45,47,47,48,45,45,46,46,50,47,47,48,50,49,50,49
交易量(棟),407,226,481,471,478,454,499,389,388,454,492,521,326,406,423,452,455,536,537,500,451,517,583,605
