,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
平均數(萬元),61,62,62,63,62,61,61,62,63,64,63,64,63,61,62,62,63,63,65,67,66,67,65,66
中位數(萬元),57,58,58,58,58,57,58,58,58,60,58,58,57,57,58,57,60,59,60,62,62,62,60,62
交易量(棟),1594,960,1887,1835,1920,1924,1865,1575,1756,1821,1854,2022,1316,1515,1664,1529,1894,2076,2237,2213,2000,2061,2098,2252
