,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12
平均數(萬元),70,69,71,71,71,71,71,72,74,76,74,74,78,76,76,76,76,78,75,74,75,76,75,75
中位數(萬元),68,67,66,68,67,66,69,69,71,72,72,72,74,73,72,72,71,73,71,71,72,74,74,73
交易量(棟),1249,906,1500,1529,1074,682,1006,1205,1295,1308,1377,1126,866,704,1183,915,755,810,835,697,739,692,722,643
