,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12
平均數(萬元),66,66,67,127,67,67,67,69,69,70,69,69,72,70,71,71,72,72,69,69,71,69,70,70
中位數(萬元),62,62,62,64,62,62,64,65,65,65,65,66,67,67,66,67,66,67,65,66,66,66,68,65
交易量(棟),1821,1271,2175,2176,1556,997,1457,1715,1833,1932,1951,1554,1234,1001,1698,1335,1095,1197,1244,1039,1094,1056,1102,1027
