,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
平均數(萬元),63,64,64,65,65,64,65,66,67,67,65,64,65,65,65,65,66,67,68,70,69,70,68,70
中位數(萬元),60,62,61,62,62,60,62,63,63,63,62,62,61,62,62,62,63,64,65,66,65,68,66,67
交易量(棟),858,519,1031,1017,1040,1082,1019,837,982,999,977,1098,714,785,898,786,1173,1461,1651,1663,1489,1465,1453,1570
