,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12
平均數(萬元),128,133,166,140,132,113,115,129,101,150,120,162,172,207,133,137,143,122,150,137,213,163,176,170
中位數(萬元),108,121,118,142,119,79,101,113,78,123,87,139,110,134,111,141,107,108,110,120,134,133,146,126
交易量(棟),42,29,52,46,40,27,32,46,41,43,33,27,15,12,44,31,31,22,25,23,25,20,13,35
