,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12
平均數(萬元),11,10,11,11,10,11,11,10,11,11,11,11,11,11,11,11,10,11,10,11,11,10,11,11
中位數(萬元),10,9,10,10,10,10,10,9,10,10,10,10,9,10,10,10,10,10,10,10,10,9,10,10
交易量(棟),190,145,283,262,220,206,209,198,174,190,241,251,155,101,182,177,228,187,175,180,167,219,211,222
