,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
平均數(萬元),18,17,18,19,18,18,19,18,19,19,19,18,19,19,19,19,19,20,19,19,20,21,19,19
中位數(萬元),17,17,18,18,18,17,18,17,18,18,18,18,18,18,17,18,19,19,18,18,18,19,18,18
交易量(棟),1626,1256,2061,1916,1699,1553,1758,1497,1717,1705,1670,1698,1276,1446,1501,1377,1875,2027,2249,1931,1976,2130,2116,1797
