,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12
平均數(萬元),17,17,17,17,17,17,17,17,18,18,17,17,17,18,17,17,16,17,17,18,18,18,17,18
中位數(萬元),16,17,16,17,17,17,16,17,18,18,16,16,17,18,16,16,15,16,16,17,17,18,16,17
交易量(棟),756,939,1404,1257,1216,1376,1189,1168,1133,1236,1402,1348,1332,863,1401,1345,1516,1360,1357,1294,1253,1490,1198,1870
