,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12
平均數(萬元),8,8,8,9,9,9,9,9,9,9,10,10,10,10,10,11,11,11,11,10,10,11,11,11
中位數(萬元),7,7,8,8,8,8,8,8,8,9,9,9,9,9,9,10,10,9,10,10,9,10,10,10
交易量(棟),280,197,326,396,345,332,335,267,258,290,274,314,212,230,338,319,297,257,271,164,229,230,253,327
