,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12
平均數(萬元),31,31,33,33,34,33,32,34,32,33,31,35,34,33,34,35,34,33,32,33,34,33,34,34
中位數(萬元),27,27,30,29,30,30,28,30,27,27,26,31,29,29,31,31,33,31,29,30,32,29,32,30
交易量(棟),853,585,1107,1123,1027,965,917,770,796,861,865,1113,501,596,900,907,900,772,704,507,667,745,741,852
