,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12
平均數(萬元),35,34,33,34,34,34,35,34,35,35,37,36,38,38,37,37,35,36,37,37,37,37,36,36
中位數(萬元),31,30,29,30,31,31,33,32,32,32,36,34,37,36,35,34,34,32,33,35,36,33,33,32
交易量(棟),444,528,748,688,650,699,639,669,561,587,726,752,700,406,788,726,724,602,717,560,593,704,609,758
