,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
平均數(萬元),12,12,12,12,12,12,12,12,13,13,13,13,12,13,13,12,12,13,13,13,12,13,14,14
中位數(萬元),11,10,11,11,12,11,11,11,12,11,11,12,12,12,12,11,12,12,12,12,12,12,13,12
交易量(棟),240,181,275,282,284,226,234,239,236,278,269,253,190,231,252,229,240,269,292,238,265,289,270,257
