,2017.01,2017.02,2017.03,2017.04,2017.05,2017.06,2017.07,2017.08,2017.09,2017.10,2017.11,2017.12,2018.01,2018.02,2018.03,2018.04,2018.05,2018.06,2018.07,2018.08,2018.09,2018.10,2018.11,2018.12
平均數(萬元),12,11,14,13,13,13,11,13,13,12,12,12,13,13,13,13,13,12,12,12,13,13,13,12
中位數(萬元),11,10,12,12,11,11,11,11,12,11,12,11,11,13,12,13,12,11,12,12,12,12,12,12
交易量(棟),99,102,152,146,159,134,157,180,169,174,140,145,176,67,204,142,171,154,133,143,161,165,140,151
