,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12
平均數(萬元),18,18,18,22,18,18,18,18,18,18,18,19,18,19,16,18,17,18,18,18,18,17,18,17
中位數(萬元),18,17,18,18,18,17,18,17,17,17,17,18,17,17,14,17,15,17,17,17,17,17,17,17
交易量(棟),948,607,1095,1408,1359,1143,1138,926,1138,1101,1936,1408,746,485,1745,1326,2184,1474,1483,1211,1473,1540,1493,1327
