,2013.01,2013.02,2013.03,2013.04,2013.05,2013.06,2013.07,2013.08,2013.09,2013.10,2013.11,2013.12,2014.01,2014.02,2014.03,2014.04,2014.05,2014.06,2014.07,2014.08,2014.09,2014.10,2014.11,2014.12
平均數(萬元),29,32,30,29,31,32,31,32,29,31,31,31,34,30,32,33,32,34,33,31,32,33,32,33
中位數(萬元),24,28,26,25,27,27,26,29,24,25,28,27,29,26,28,28,28,28,28,28,27,29,27,27
交易量(棟),640,459,868,874,824,794,834,771,661,669,655,831,373,341,620,699,654,577,518,479,496,579,490,642
