,2015.01,2015.02,2015.03,2015.04,2015.05,2015.06,2015.07,2015.08,2015.09,2015.10,2015.11,2015.12,2016.01,2016.02,2016.03,2016.04,2016.05,2016.06,2016.07,2016.08,2016.09,2016.10,2016.11,2016.12
平均數(萬元),35,30,33,33,33,34,34,33,31,34,33,32,34,34,36,33,36,36,35,33,46,33,33,32
中位數(萬元),30,24,28,29,28,29,29,27,27,32,25,27,31,30,31,29,31,30,31,29,29,29,29,28
交易量(棟),432,265,479,537,560,474,469,405,354,477,536,620,297,188,438,438,477,431,430,382,381,438,407,494
