,2021.01,2021.02,2021.03,2021.04,2021.05,2021.06,2021.07,2021.08,2021.09,2021.10,2021.11,2021.12,2022.01,2022.02,2022.03,2022.04,2022.05,2022.06,2022.07,2022.08,2022.09,2022.10,2022.11,2022.12
平均數(萬元),22,23,23,24,24,23,23,24,24,25,26,26,26,25,26,26,27,26,27,27,27,26,26,26
中位數(萬元),22,22,22,23,22,22,22,23,24,23,24,25,24,24,24,25,26,25,26,25,26,25,25,25
交易量(棟),2068,1356,2509,2709,2020,1256,1720,2316,2628,2765,2750,2571,1881,1401,2433,1958,1595,1384,1570,1387,1538,1507,1355,1303
