,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
平均數(萬元),13,14,13,12,13,13,14,12,13,13,13,13,14,14,13,14,13,14,14,16,15,16,16,18
中位數(萬元),12,13,13,12,12,12,12,12,12,12,12,12,13,13,13,13,13,13,13,13,13,13,14,14
交易量(棟),141,103,201,179,170,197,191,168,179,187,177,177,136,129,179,168,212,219,210,199,217,222,241,219
