,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
平均數(萬元),35,33,35,36,35,35,36,36,38,37,37,37,37,37,36,37,39,40,38,37,37,41,39,40
中位數(萬元),32,31,30,32,33,31,32,34,35,33,34,33,32,33,33,33,35,37,36,33,34,36,37,37
交易量(棟),452,250,446,533,513,481,534,456,511,536,532,494,359,436,550,487,608,680,706,625,584,682,685,642
